Time,Calculated Engine Load (OBD) (%),Intake air temperature (C),Fuel Injection amoung (mg/cyl),Engine load (%),Fuel tank pressure (Bar),Fuel Rail Pressure A (KPa),Engine Load (%),Actual AFR (AFR),Mass air flow sensor (V),Vehicle speed (kph),MAF Flow (g/s),Ignition timing (deg),Electronic throttle control actual (deg),Absolute Engine Load (OBD) (%),Fuel pulse width (ms),Absolute Throttle Position (OBD) (%),Air fuel ratio (AFR),Calculated torque output (%),Electronic throttle control desired (deg),Engine coolant temperature (C),Engine speed (RPM),Fuel Pressure (mPa),Fuel pressure (mPa),Fuel system status (OL/CL),Gear Status,Intake Air Temperature (C),Knock retard (deg),Mass air flow (g/s),Throttle Open Angle (sub) (%),
306817, 100, 11, 44.4, 0.95, 6.55, , 100, 12.98, 3.28, 86, , 10.5, 86.01, 95.3, 3.55, 91.4, 12.98, , 86, 84, 5436, , , 512, 2, 11, -1.946, 110.85, 91.8,
306978, 100, 11, 44.46, 0.95, 6.54, , 100, 12.86, 3.2, 87, , 10.5, 86.01, 95.7, 3.55, 91.4, 12.86, , 86, 84, 5499, , , 512, 2, 11, -1.91, 105.08, 91.8,
307175, 100, 11, 44.83, 0.96, 6.55, , 100, 12.75, 3.33, 89, , 11, 86.01, 96.1, 3.58, 91.4, 12.75, , 86, 84, 5573, , , 512, 2, 11, -1.864, 115.57, 91.8,
307342, 100, 11, 44.68, 0.95, 0.01, , 100, 12.86, 3.27, 90, , 11.5, 86.01, 95.7, 3.55, 91.4, 12.86, , 86, 84, 5651, , , 512, 2, 11, -1.827, 110.97, 91.8,
307505, 100, 11, 44.56, 0.95, 0.03, , 100, 12.86, 3.28, 91, , 12, 85.98, 94.9, 3.54, 91.4, 12.86, , 86, 84, 5709, , , 512, 2, 11, -1.79, 101.82, 91.8,
307667, 100, 11, 44.37, 0.94, 0.03, , 100, 12.86, 3.24, 92, , 12.5, 86.01, 94.5, 3.52, 91.4, 12.86, , 86, 84, 5778, , , 512, 2, 11, -1.752, 106.55, 91.8,
307837, 100, 11, 44.25, 0.94, 0.02, , 100, 12.75, 3.28, 94, , 13, 85.98, 94.1, 3.52, 91.4, 12.86, , 86, 84, 5842, , , 512, 2, 11, -1.712, 111.55, 91.8,
307998, 100, 11, 44.19, 0.93, 0.02, , 100, 12.75, 3.29, 95, , 13.5, 86.01, 93.7, 3.52, 91.4, 12.75, , 86, 84, 5920, , , 512, 2, 11, -1.675, 120.15, 91.8,
308158, 100, 11, 44.1, 0.93, 0.02, , 100, 12.75, 3.26, 96, , 14, 86.01, 92.9, 3.53, 91.4, 12.75, , 86, 84, 5984, , , 512, 2, 11, -1.637, 108.87, 91.8,
308318, 100, 11, 44.1, 0.93, 6.55, , 100, 12.75, 3.32, 97, , 14.5, 86.01, 92.9, 3.52, 91.4, 12.75, , 86, 84, 6042, , , 512, 2, 11, -1.599, 109.8, 91.8,
308478, 100, 11, 44.01, 0.92, 6.54, , 100, 12.63, 3.27, 98, , 14.5, 86.01, 92.5, 3.53, 91.4, 12.63, , 86, 84, 6108, , , 512, 2, 11, -1.561, 108.4, 91.8,
308639, 100, 11, 43.98, 0.92, 6.55, , 100, 12.52, 3.26, 99, , 15, 86.01, 92.2, 3.52, 91.4, 12.63, , 86, 84, 6173, , , 512, 2, 11, -1.523, 111.55, 91.8,
308797, 100, 11, 43.95, 0.91, 0.01, , 100, 12.4, 3.36, 100, , 15, 85.98, 91.8, 3.5, 91.4, 12.52, , 86, 84, 6244, , , 512, 2, 11, -1.484, 118.82, 91.8,
308958, 100, 11, 43.98, 0.91, 0.01, , 100, 12.52, 3.43, 101, , 15.5, 86.01, 91.4, 3.48, 91.4, 12.52, , 86, 84, 6276, , , 512, 2, 10, -1.446, 125.09, 91.8,
309118, 100, 10, 43.82, 0.89, 0.01, , 100, 12.4, 3.34, 102, , 15.5, 86.01, 91, 3.46, 91.4, 12.4, , 86, 84, 6318, , , 512, 2, 10, -1.406, 109.91, 91.8,
309280, 66.7, 11, 17.36, 0.36, 0.02, , 47.06, 12.52, 3.27, 103, , 6.5, 19.51, 60, 1.96, 28.2, 12.63, , 19.75, 84, 5883, , , 512, 2, 10, -1.368, 38.7, 27.8,
309438, 45.9, 11, 37.02, 0.86, 0.01, , 78.43, 12.4, 3.09, 104, , 1, 32.61, 53.7, 2.73, 38.4, 12.63, , 34.02, 84, 5159, , , 512, 3, 10, -1.327, 93.36, 38.4,
309599, 94.9, 11, 44.13, 0.93, 6.54, , 98.82, 12.52, 3.09, 105, , 9, 44.87, 91, 3.41, 49.8, 12.52, , 45.76, 84, 4802, , , 512, 3, 10, -1.288, 88.82, 50.6,
309764, 100, 11, 45.14, 0.94, 0, , 100, 12.52, 2.97, 106, , 10.5, 53.17, 93.7, 3.49, 58.4, 12.52, , 54.24, 84, 4666, , , 512, 3, 10, -1.25, 83.54, 59.2,
309922, 100, 11, 46.05, 0.95, 0.01, , 100, 12.4, 3.07, 106, , 8, 79.78, 94.5, 3.59, 73.7, 12.4, , 86, 84, 4696, , , 512, 3, 10, -1.736, 87.63, 76.1,
310084, 100, 11, 46.6, 0.95, 0, , 100, 12.17, 3.12, 107, , 9, 86.09, 94.9, 3.64, 91.8, 12.17, , 86, 84, 4740, , , 512, 3, 10, -1.72, 93.68, 91.8,
310244, 100, 10, 47.27, 0.95, 0, , 100, 11.94, 3.09, 108, , 9.5, 86.01, 94.9, 3.67, 91.4, 11.94, , 86, 84, 4776, , , 512, 3, 10, -1.704, 91.94, 91.8,
310404, 100, 10, 47.21, 0.95, 0.03, , 100, 11.94, 3.05, 109, , 10, 86.01, 94.9, 3.66, 91.4, 11.94, , 86, 84, 4817, , , 512, 3, 10, -1.687, 90.02, 91.8,
310564, 100, 10, 47.03, 0.95, 0.01, , 100, 11.94, 3.09, 110, , 10, 86.01, 94.9, 3.68, 91.4, 11.94, , 86, 84, 4856, , , 512, 3, 10, -1.671, 93.36, 91.8,
310722, 100, 10, 47.09, 0.95, 6.55, , 100, 12.06, 3.09, 111, , 10, 86.01, 94.9, 3.65, 91.4, 12.06, , 86, 84, 4902, , , 512, 3, 10, -1.654, 92.44, 91.8,
310884, 100, 10, 46.94, 0.95, 0.01, , 100, 12.06, 3.11, 112, , 9.5, 86.01, 94.9, 3.63, 91.4, 12.06, , 86, 84, 4931, , , 512, 3, 10, -1.638, 97.46, 91.8,
311047, 100, 10, 46.78, 0.95, 0.01, , 100, 12.17, 3.14, 112, , 9.5, 86.01, 94.9, 3.63, 91.4, 12.17, , 86, 84, 4970, , , 512, 3, 10, -1.621, 97.89, 91.8,
311207, 100, 10, 46.75, 0.95, 0.01, , 100, 12.17, 3.17, 113, , 9.5, 86.01, 94.9, 3.63, 91.4, 12.06, , 86, 84, 5007, , , 512, 3, 10, -1.604, 95.97, 91.8,
311368, 100, 10, 46.69, 0.95, 0.01, , 100, 12.29, 3.12, 114, , 9.5, 86.04, 94.9, 3.61, 91.4, 12.29, , 86, 84, 5049, , , 512, 3, 10, -1.6, 100.15, 91.8,
311528, 100, 10, 46.6, 0.95, 6.53, , 100, 12.29, 3.17, 115, , 9.5, 86.04, 94.9, 3.61, 91.4, 12.29, , 86, 84, 5083, , , 512, 3, 10, -1.6, 98.1, 91.8,
311688, 100, 10, 46.57, 0.95, 0.01, , 100, 12.4, 3.14, 116, , 10, 86.01, 95.3, 3.62, 91.4, 12.4, , 86, 84, 5124, , , 512, 3, 10, -1.6, 99.07, 91.8,
311848, 100, 10, 46.57, 0.95, 0.02, , 100, 12.29, 3.08, 117, , 10, 86.01, 95.3, 3.62, 91.4, 12.29, , 86, 84, 5153, , , 512, 3, 10, -1.6, 95.97, 91.8,
312007, 100, 10, 46.69, 0.95, 0.02, , 100, 12.29, 3.12, 118, , 10, 85.98, 95.3, 3.61, 91.4, 12.29, , 86, 84, 5194, , , 512, 3, 10, -1.6, 102.25, 91.8,
312174, 100, 10, 46.69, 0.95, 0.01, , 100, 12.29, 3.18, 118, , 10, 86.01, 95.7, 3.62, 91.4, 12.29, , 86, 84, 5229, , , 512, 3, 10, -1.567, 100.71, 91.8,
312334, 100, 10, 46.94, 0.95, 0.01, , 100, 12.29, 3.17, 119, , 10, 86.01, 95.7, 3.64, 91.4, 12.29, , 86, 84, 5269, , , 512, 3, 10, -1.533, 106.21, 91.8,
312493, 100, 10, 47.09, 0.96, 0, , 100, 12.17, 3.17, 120, , 10.5, 85.98, 95.7, 3.65, 91.4, 12.17, , 86, 84, 5314, , , 512, 3, 10, -1.499, 100.6, 91.8,
312655, 100, 10, 47.21, 0.96, 0.01, , 100, 12.29, 3.23, 121, , 10.5, 86.01, 96.1, 3.66, 91.4, 12.17, , 86, 84, 5339, , , 512, 3, 10, -1.465, 102.25, 91.8,
312814, 100, 10, 47.52, 0.96, 0, , 100, 12.17, 3.14, 122, , 10.5, 86.04, 96.1, 3.66, 91.4, 12.17, , 86, 84, 5371, , , 512, 3, 10, -1.432, 97.67, 91.8,
312974, 100, 10, 47.64, 0.96, 0.02, , 100, 12.06, 3.14, 122, , 11, 86.01, 96.5, 3.7, 91.4, 12.06, , 86, 84, 5411, , , 512, 3, 10, -1.397, 104.95, 91.8,
313134, 100, 10, 48.03, 0.96, 0.01, , 100, 12.06, 3.27, 123, , 11, 86.01, 96.5, 3.71, 91.4, 12.17, , 86, 84, 5444, , , 512, 3, 10, -1.363, 109.45, 91.8,
313299, 100, 10, 48.22, 0.96, 6.54, , 100, 11.94, 3.27, 124, , 11.5, 86.01, 96.9, 3.72, 91.4, 11.94, , 86, 84, 5492, , , 512, 3, 10, -1.328, 111.43, 91.8,
313458, 100, 10, 48.43, 0.96, 0.02, , 100, 11.94, 3.29, 125, , 11.5, 85.98, 96.9, 3.72, 91.4, 11.94, , 86, 84, 5515, , , 512, 3, 10, -1.294, 114.48, 91.8,
313624, 100, 10, 48.86, 0.96, 0.02, , 100, 11.94, 3.24, 126, , 11.5, 86.01, 96.9, 3.74, 91.4, 11.94, , 86, 84, 5544, , , 512, 3, 10, -1.257, 106.77, 91.8,
313789, 100, 10, 49.01, 0.96, 0.03, , 100, 11.83, 3.29, 126, , 12, 86.01, 96.9, 3.74, 91.4, 11.83, , 86, 84, 5592, , , 512, 3, 10, -1.222, 98.32, 91.8,
313947, 100, 10, 49.16, 0.96, 0.01, , 100, 11.83, 3.27, 127, , 12.5, 86.01, 96.5, 3.73, 91.4, 11.83, , 86, 84, 5621, , , 512, 3, 10, -1.188, 109.8, 91.8,
314107, 100, 10, 49.16, 0.95, 6.53, , 100, 11.83, 3.21, 128, , 13, 86.01, 96.1, 3.73, 91.4, 11.83, , 86, 84, 5647, , , 512, 3, 10, -1.153, 114.01, 91.8,
314268, 100, 10, 49.13, 0.95, 0.02, , 100, 11.71, 3.32, 129, , 13, 86.01, 96.1, 3.77, 91.4, 11.71, , 86, 84, 5682, , , 512, 3, 10, -1.118, 110.38, 91.8,
314429, 100, 10, 49.26, 0.95, 6.53, , 100, 11.71, 3.36, 129, , 13.5, 86.01, 95.7, 3.73, 91.4, 11.71, , 86, 84, 5721, , , 512, 3, 10, -1.082, 118.09, 91.8,
314588, 100, 10, 49.22, 0.95, 0.02, , 100, 11.6, 3.21, 130, , 14, 86.01, 95.7, 3.78, 91.4, 11.71, , 86, 84, 5759, , , 512, 3, 10, -1.048, 108.63, 91.8,
314749, 100, 10, 49.07, 0.95, 0.02, , 100, 11.71, 3.26, 131, , 14, 86.01, 95.3, 3.77, 91.4, 11.71, , 86, 84, 5786, , , 512, 3, 10, -1.012, 108.28, 91.8,
314909, 100, 10, 49.07, 0.95, 0.03, , 100, 11.6, 3.27, 132, , 14, 85.98, 95.3, 3.76, 91.4, 11.6, , 86, 85, 5823, , , 512, 3, 10, -0.977, 109.8, 91.8,
315067, 100, 10, 49.07, 0.94, 0.01, , 100, 11.71, 3.38, 132, , 14.5, 86.01, 94.5, 3.76, 91.4, 11.6, , 86, 85, 5851, , , 512, 3, 10, -0.941, 120.15, 91.8,
315227, 100, 10, 48.98, 0.94, 0.05, , 100, 11.6, 3.27, 133, , 15, 86.01, 94.5, 3.76, 91.4, 11.6, , 86, 85, 5883, , , 512, 3, 10, -0.906, 113.3, 91.8,
315388, 100, 10, 48.89, 0.94, 0.04, , 100, 11.6, 3.31, 134, , 15, 86.01, 94.5, 3.75, 91.8, 11.6, , 86, 85, 5913, , , 512, 3, 10, -0.87, 108.86, 91.8,
315548, 100, 10, 48.77, 0.94, 0.03, , 100, 11.6, 3.38, 135, , 15.5, 86.01, 94.1, 3.75, 91.4, 11.6, , 86, 85, 5952, , , 512, 3, 10, -0.835, 120.27, 91.8,
315707, 100, 10, 48.61, 0.94, 6.53, , 100, 11.6, 3.42, 135, , 15.5, 85.98, 93.7, 3.72, 91.4, 11.6, , 86, 85, 5966, , , 512, 3, 10, -0.799, 117.73, 91.8,
315868, 100, 10, 48.58, 0.93, 0.02, , 100, 11.6, 3.35, 136, , 15.5, 86.01, 94.1, 3.73, 91.4, 11.71, , 86, 85, 6003, , , 512, 3, 10, -0.763, 109.21, 91.8,
316028, 100, 10, 48.43, 0.93, 0.03, , 100, 11.6, 3.26, 137, , 16, 86.01, 93.7, 3.71, 91.4, 11.6, , 86, 85, 6038, , , 512, 3, 10, -0.727, 124.36, 91.8,
316187, 100, 10, 48.43, 0.93, 0.02, , 100, 11.6, 3.4, 137, , 16, 86.04, 93.3, 3.72, 91.4, 11.6, , 86, 85, 6065, , , 512, 3, 10, -0.691, 122.8, 91.8,
316349, 100, 10, 48.19, 0.91, 0.04, , 100, 11.71, 3.37, 138, , 10.5, 86.01, 93.3, 3.7, 91.4, 11.71, , 86, 85, 6085, , , 512, 3, 10, -0.654, 111.66, 91.8,
316508, 96.1, 10, 21.85, 0.3, 0.03, , 49.8, 11.48, 3.29, 138, , 3.5, 16.31, 88.6, 2.8, 37.3, 11.71, , 14.48, 85, 5995, , , 512, 3, 10, -0.624, 19.11, 32.2,
316668, 24.7, 10, 7.6, 0.16, 0.04, , 17.65, 11.14, 1.75, 137, , 17.5, 12.05, 20.4, 1.07, 21.6, 11.25, , 12.01, 85, 5538, , , 512, 3, 10, 0, 16.34, 20.8,
316827, 15.7, 10, 7.02, 0.13, 0.02, , 14.51, 11.14, 1.62, 137, , 18, 11.23, 14.9, 1.09, 20.8, 11.25, , 11.17, 85, 5067, , , 512, 3, 10, 0, 13.16, 20,
316987, 14.1, 10, 7.02, 0.13, 0.02, , 13.73, 11.48, 1.54, 137, , 21, 10.62, 13.3, 1.33, 20, 11.48, , 10.61, 85, 4677, , , 512, 4, 10, 0, 12.64, 19.2,
317148, 13.7, 10, 6.96, 0.13, 0.02, , 13.73, 10.68, 1.48, 137, , 21.5, 10.11, 12.9, 1.22, 19.2, 10.68, , 10.14, 85, 4300, , , 512, 4, 10, 0, 10.77, 18.8,
317307, 13.3, 10, 6.74, 0.13, 0.03, , 13.33, 10.91, 1.43, 136, , 21, 9.75, 12.9, 1.3, 18.8, 10.91, , 9.76, 85, 4072, , , 512, 4, 10, 0, 10.62, 18.4,
317468, 13.3, 10, 6.84, 0.13, 0.02, , 13.33, 11.6, 1.43, 136, , 21, 9.7, 13.3, 1.4, 18.8, 11.6, , 9.75, 85, 4117, , , 512, 4, 10, 0, 10.74, 18.4,
317630, 13.3, 11, 0, 0.13, 0.02, , 13.33, 11.14, 1.42, 135, , 27.5, 9.7, 12.9, 1.23, 18.8, 11.14, , 9.68, 85, 4077, , , 1024, 4, 10, 0, 10.41, 18.4,
317787, 15.7, 11, 0, 0.15, 0.02, , 15.69, 13.9, 1.42, 135, , 25, 9.23, 15.3, 1.1, 18.4, 13.78, , 9.26, 85, 4062, , , 1024, 4, 10, 0, 9.67, 18,
317948, 15.7, 11, 5.34, 0.15, 6.45, , 15.29, 17.69, 1.37, 135, , 25, 8.98, 15.3, 1.08, 18, 17.57, , 8.98, 85, 4042, , , 1024, 4, 10, 0, 9.31, 17.6,
318108, 12.2, 11, 0, 0.14, 6.48, , 12.16, 26.76, 1.35, 134, , 45.5, 8.88, 11.8, 0, 18, 25.95, , 8.87, 85, 3996, , , 1024, 4, 10, 0, 9.08, 17.6,
318267, 14.9, 11, 0, 0.14, 6.39, , 15.29, 29.29, 1.34, 133, , 45, 8.72, 14.5, 0, 18, 29.29, , 8.71, 85, 3958, , , 1024, 4, 10, 0, 8.83, 17.3,
318427, 14.9, 11, 0, 0.14, 6.44, , 14.9, 29.29, 1.33, 133, , 45, 8.62, 14.5, 0, 18, 29.29, , 8.62, 85, 3950, , , 1024, 4, 10, 0, 8.69, 17.3,
318588, 14.9, 11, 0, 0.14, 6.54, , 14.9, 29.29, 1.33, 132, , 45, 8.57, 14.5, 0, 17.6, 29.29, , 8.57, 85, 3933, , , 1024, 4, 10, 0, 8.46, 17.3,
318748, 14.9, 11, 0, 0.14, 6.49, , 14.9, 29.29, 1.32, 132, , 44.5, 8.49, 14.1, 0, 17.6, 29.29, , 8.51, 85, 3922, , , 1024, 4, 10, 0, 8.56, 17.3,
318909, 14.9, 11, 0, 0.14, 6.47, , 14.9, 29.29, 1.31, 131, , 44.5, 8.46, 14.1, 0, 17.6, 29.29, , 8.46, 85, 3911, , , 1024, 4, 10, 0, 8.35, 17.3,
319067, 14.9, 11, 0, 0.14, 6.4, , 14.9, 29.29, 1.31, 131, , 44.5, 8.41, 14.1, 0, 17.6, 29.29, , 8.42, 85, 3901, , , 1024, 4, 10, 0, 8.26, 17.3,
319228, 14.5, 11, 0, 0.14, 0.01, , 14.9, 29.29, 1.31, 130, , 44.5, 8.44, 14.1, 0, 17.6, 29.29, , 8.51, 85, 3891, , , 1024, 4, 10, 0, 8.26, 17.3,
319387, 14.9, 11, 0, 0.14, 0.02, , 14.9, 29.29, 1.3, 130, , 44.5, 8.46, 14.1, 0, 17.6, 29.29, , 8.44, 85, 3878, , , 1024, 4, 10, 0, 8.54, 17.3,
319548, 14.9, 11, 0, 0.14, 0.01, , 14.9, 29.29, 1.31, 130, , 44.5, 8.46, 14.1, 0, 17.6, 29.29, , 8.44, 85, 3876, , , 1024, 4, 10, 0, 8.5, 17.3,
319708, 14.9, 11, 0, 0.14, 0.01, , 14.9, 29.29, 1.3, 130, , 44.5, 8.41, 14.1, 0, 17.6, 29.29, , 8.42, 85, 3867, , , 1024, 4, 10, 0, 8.28, 17.3,
319867, 14.9, 11, 0, 0.14, 6.55, , 14.9, 29.29, 1.31, 129, , 44.5, 8.36, 14.1, 0, 17.6, 29.29, , 8.36, 85, 3856, , , 1024, 4, 10, 0, 8.26, 16.9,
320028, 14.9, 11, 0, 0.14, 0.01, , 14.9, 29.29, 1.3, 127, , 44, 8.23, 14.1, 0, 17.6, 29.29, , 8.26, 85, 3818, , , 1024, 4, 10, 0, 8.24, 16.9,
320187, 14.5, 11, 0, 0.14, 0.02, , 14.51, 29.29, 1.3, 127, , 44, 8.03, 13.7, 0, 17.3, 29.29, , 8.05, 85, 3790, , , 1024, 4, 10, 0, 7.82, 16.9,
320349, 14.5, 11, 0, 0.14, 0.01, , 14.51, 29.29, 1.27, 125, , 43.5, 8.03, 13.7, 0, 17.3, 29.29, , 8.02, 85, 3745, , , 1024, 4, 10, 0, 7.69, 16.9,
320507, 14.5, 11, 0, 0.14, 6.53, , 14.51, 29.29, 1.26, 124, , 43.5, 7.9, 13.7, 0, 17.3, 29.29, , 7.89, 85, 3704, , , 1024, 4, 10, 0, 7.55, 16.5,
320668, 14.5, 11, 0, 0.14, 0.06, , 14.51, 29.29, 1.26, 123, , 43, 7.88, 13.7, 0, 17.3, 29.29, , 7.87, 85, 3681, , , 1024, 4, 10, 0, 7.57, 16.5,
320828, 14.5, 12, 0, 0.13, 6.55, , 14.51, 29.29, 1.25, 121, , 43, 7.8, 13.7, 0, 17.3, 29.29, , 7.8, 85, 3627, , , 1024, 4, 10, 0, 7.4, 16.5,
320988, 14.5, 12, 0, 0.13, 6.51, , 14.51, 29.29, 1.25, 121, , 43, 7.67, 13.3, 0, 16.9, 29.29, , 7.68, 85, 3610, , , 1024, 4, 10, 0, 7.06, 16.5,
321146, 14.1, 12, 0, 0.13, 6.51, , 14.12, 29.29, 1.25, 119, , 42.5, 7.67, 13.3, 0, 16.9, 29.29, , 7.6, 85, 3551, , , 1024, 4, 10, 0, 7.18, 16.5,
321308, 14.1, 12, 0, 0.13, 0.07, , 14.12, 29.29, 1.23, 118, , 42.5, 7.54, 13.3, 0, 16.9, 29.29, , 7.5, 85, 3529, , , 1024, 4, 10, 0, 7.08, 16.1,
321467, 14.1, 12, 0, 0.13, 6.52, , 14.12, 29.29, 1.22, 116, , 42.5, 7.47, 13.3, 0, 16.9, 29.29, , 7.41, 85, 3470, , , 1024, 4, 10, 0, 6.76, 16.1,
321628, 14.1, 12, 0, 0.13, 0.02, , 14.12, 29.29, 1.22, 116, , 42, 7.29, 13.3, 0, 16.5, 29.29, , 7.29, 85, 3438, , , 1024, 4, 10, 0, 6.74, 16.1,
321788, 14.1, 12, 0, 0.13, 0.02, , 14.12, 29.29, 1.21, 114, , 42, 7.29, 13.3, 0, 16.5, 29.29, , 7.31, 85, 3408, , , 1024, 4, 10, 0, 6.57, 16.1,
321947, 14.1, 12, 0, 0.13, 0.03, , 14.12, 29.29, 1.21, 114, , 42, 7.29, 13.3, 0, 16.5, 29.29, , 7.28, 85, 3386, , , 1024, 4, 10, 0, 6.7, 16.1,
322107, 14.1, 12, 0, 0.13, 6.51, , 14.12, 29.29, 1.2, 113, , 42, 7.26, 13.3, 0, 16.5, 29.29, , 7.26, 85, 3371, , , 1024, 4, 10, 0, 6.59, 16.1,
322302, 14.1, 12, 0, 0.13, 6.55, , 14.12, 29.29, 1.21, 113, , 42, 7.23, 13.3, 0, 16.5, 29.29, , 7.22, 85, 3358, , , 1024, 4, 10, 0, 6.74, 16.1,
322463, 14.1, 12, 0, 0.13, 0.01, , 14.12, 29.29, 1.2, 112, , 42, 7.21, 13.3, 0, 16.5, 29.29, , 7.25, 85, 3338, , , 1024, 4, 10, 0, 6.63, 16.1,
322623, 14.1, 12, 0, 0.13, 6.55, , 14.12, 29.29, 1.2, 112, , 42, 7.23, 13.3, 0, 16.5, 29.29, , 7.24, 85, 3329, , , 1024, 4, 10, 0, 6.51, 16.1,
322783, 14.1, 12, 4.52, 0.11, 0.02, , 10.59, 29.29, 1.2, 112, , 32.5, 7.57, 13.3, 0.89, 16.5, 29.29, , 9.46, 85, 3382, , , 256, 4, 10, 0, 6.39, 16.1,
322945, 12.9, 12, 5.22, 0.12, 0.01, , 12.94, 22.28, 1.32, 112, , 27, 8.49, 12.2, 1.09, 17.6, 23.08, , 8.5, 85, 3357, , , 256, 4, 10, 0, 8.27, 17.3,
323104, 15.3, 12, 0, 0.12, 0.01, , 13.33, 16.31, 1.28, 111, , 33, 8.16, 14.1, 0, 17.3, 16.31, , 8.15, 85, 3341, , , 1024, 4, 10, 0, 7.92, 16.9,
323262, 16.5, 12, 5.58, 0.12, 6.55, , 12.16, 17.57, 1.27, 111, , 33, 7.57, 14.5, 1.1, 16.5, 17.57, , 7.69, 85, 3321, , , 256, 4, 10, 0, 6.9, 16.1,
323423, 18.8, 12, 16.69, 0.46, 0.01, , 37.65, 16.42, 2.14, 110, , 22, 21.85, 21.6, 1.98, 28.2, 16.54, , 22.69, 85, 3428, , , 256, 4, 10, 0, 51.51, 28.2,
323584, 61.2, 12, 33.08, 0.79, 0.02, , 78.43, 14.7, 2.49, 111, , 15.5, 31.18, 61.6, 2.61, 36.1, 14.7, , 31.41, 85, 3396, , , 256, 4, 10, 0, 53.27, 36.5,
323744, 91.4, 12, 39.22, 0.89, 6.53, , 95.69, 13.55, 2.6, 111, , 11, 33.2, 87.1, 3.09, 41.2, 13.55, , 33.28, 85, 3390, , , 256, 4, 10, 0.007, 61.74, 40.8,
323904, 96.1, 12, 39.67, 0.91, 6.51, , 96.47, 13.55, 2.59, 112, , 10, 33.33, 90.2, 3.27, 41.2, 13.55, , 33.48, 85, 3399, , , 512, 4, 10, 0.014, 57.3, 41.2,
324064, 97.3, 12, 36.65, 0.93, 6.55, , 98.04, 13.32, 2.66, 112, , 9, 34.77, 91, 3.3, 42.4, 13.44, , 35.29, 85, 3386, , , 512, 4, 10, 0.022, 65.37, 42,
324223, 100, 12, 37.9, 0.93, 0, , 100, 14.81, 2.68, 113, , 9, 44.82, 93.7, 3.15, 50.6, 14.81, , 45.27, 85, 3410, , , 512, 4, 10, 0.03, 63.92, 50.6,
324385, 100, 12, 37.78, 0.93, 6.51, , 99.61, 14.93, 2.69, 113, , 9, 50.2, 93.3, 3.16, 56.5, 14.93, , 50.41, 85, 3434, , , 512, 4, 10, 0.036, 71.89, 56.5,
324543, 100, 12, 37.69, 0.93, 6.5, , 100, 14.93, 2.68, 113, , 9, 52.2, 93.3, 3.19, 59.2, 14.93, , 52.28, 85, 3440, , , 512, 4, 10, 0.042, 72.32, 59.2,
324704, 100, 12, 37.81, 0.93, 0.04, , 99.61, 14.7, 2.65, 114, , 9, 53.79, 93.7, 3.21, 60.8, 14.7, , 53.77, 85, 3452, , , 512, 4, 10, 0.048, 61.5, 60.8,
324864, 100, 12, 37.81, 0.93, 0.03, , 100, 14.7, 2.8, 114, , 9, 55.38, 93.7, 3.21, 62, 14.7, , 55.35, 85, 3470, , , 512, 4, 10, 0.053, 62.59, 62,
325024, 100, 12, 37.9, 0.94, 0.04, , 100, 14.59, 2.79, 115, , 9, 56.69, 93.7, 3.21, 63.1, 14.59, , 56.77, 85, 3483, , , 512, 4, 10, 0.058, 64.88, 63.1,
325184, 100, 12, 37.99, 0.94, 6.49, , 100, 14.59, 2.71, 115, , 9, 58.48, 94.1, 3.21, 64.7, 14.59, , 58.69, 85, 3498, , , 512, 4, 10, 0.063, 69.25, 64.7,
325343, 100, 11, 38.06, 0.94, 0.06, , 100, 14.47, 2.82, 115, , 8, 62.35, 94.1, 3.21, 67.8, 14.47, , 62.68, 85, 3513, , , 512, 4, 10, -0.317, 68.25, 68.2,
325504, 100, 11, 38.15, 0.94, 6.48, , 100, 14.47, 2.66, 116, , 8, 67.96, 94.5, 3.21, 72.2, 14.47, , 68.24, 85, 3527, , , 512, 4, 10, -0.277, 62.04, 72.5,
325664, 100, 11, 38.21, 0.95, 0.01, , 100, 14.47, 2.81, 116, , 8, 86.27, 94.9, 3.23, 91.8, 14.47, , 86, 85, 3532, , , 512, 4, 10, -0.237, 69.5, 92.2,
325823, 100, 11, 38.21, 0.95, 0.09, , 100, 14.47, 2.73, 117, , 8, 85.98, 94.5, 3.23, 91.4, 14.47, , 86, 85, 3540, , , 512, 4, 10, -0.197, 63.6, 91.8,
325984, 100, 11, 38.21, 0.95, 6.41, , 100, 14.47, 2.69, 117, , 8, 85.98, 94.9, 3.22, 91.4, 14.47, , 86, 85, 3550, , , 512, 4, 10, -0.157, 71.39, 91.8,
326144, 100, 11, 38.27, 0.95, 6.46, , 100, 14.47, 2.84, 118, , 8.5, 86.01, 94.9, 3.22, 91.4, 14.47, , 86, 85, 3568, , , 512, 4, 10, -0.117, 74.05, 91.8,
326305, 100, 11, 38.24, 0.95, 6.48, , 100, 14.47, 2.85, 118, , 8, 86.01, 94.9, 3.22, 91.4, 14.47, , 86, 85, 3581, , , 512, 4, 10, -0.077, 74.4, 91.8,
326462, 100, 11, 38.24, 0.95, 0.04, , 100, 14.47, 2.82, 118, , 8.5, 86.01, 94.5, 3.22, 91.4, 14.47, , 86, 85, 3599, , , 512, 4, 10, -0.037, 73.01, 91.8,
326623, 100, 11, 38.27, 0.95, 0.05, , 100, 14.47, 2.82, 119, , 8.5, 86.01, 94.9, 3.22, 91.4, 14.47, , 86, 85, 3605, , , 512, 4, 10, 0.001, 72.05, 91.8,
